course_type,course_title,course_rating,course_link,course_skill,course_job
Course,Moral Foundations of Politics,4.8,https://www.coursera.org/learn/moral-politics,[],"['Paralegals', 'Lawyers', 'Translators', 'Social Workers', 'Journalists']"
Course,Instructional Design Foundations and Applications,4.1,https://www.coursera.org/learn/instructional-design-foundations-applications,[],"['Instructional Designers', 'Technical Writers', 'HR Specialists', 'Associate Directors', 'Librarians', 'Instructional Designers', 'Technical Writers', 'HR Specialists', 'Associate Directors', 'Librarians']"
Course,Introduction to Sustainability,4.8,https://www.coursera.org/learn/sustainability,[],"['Biologists', 'Geologists', 'Process Analysts', 'Translators', 'Retailers']"
Course,Introduction to Systematic Review and Meta-Analysis,4.8,https://www.coursera.org/learn/systematic-review,[],"['Medical Doctors', 'Dentists', 'Pharmacists', 'Librarians', 'Nutritionists']"
Course,Oil & Gas Industry Operations and Markets,4.8,https://www.coursera.org/learn/oilandgas,"['Energy', 'Geology', 'Directional Drilling', 'Enhanced Oil Recovery']","['Geologists', 'Chemists', 'Operations Analysts', 'Traders', 'Controllers', 'Geologists', 'Chemists', 'Operations Analysts', 'Traders', 'Controllers']"
Course,Grammar and Punctuation,4.7,https://www.coursera.org/learn/grammar-punctuation,"['English Grammar', 'Punctuation', 'Grammar', 'Writing']","['Translators', 'Pharmacists', 'Editors', 'Writers', 'Technical Writers']"
Course,Digital Media and Marketing Principles,4.2,https://www.coursera.org/learn/marketing-channels,"['Mobile Marketing', 'Social Media', 'Digital Marketing', 'Marketing Channel']","['Marketing Specialists', 'Marketers', 'Marketing Managers', 'Marketing Analysts', 'Associate Directors']"
Course,Teach English Now! Foundational Principles,4.9,https://www.coursera.org/learn/english-principles,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Introduction to HTML5,4.7,https://www.coursera.org/learn/html,"['Web Design', 'Web Accessibility', 'Html', 'Html5']","['Instructional Designers', 'Graphic Designers', 'Project Coordinators', 'Designers', 'Art Directors']"
Course,Supply Chain Principles,4.7,https://www.coursera.org/learn/supply-chain-principles,"['Procurement', 'Supply Chain', 'Transporting']","['Process Analysts', 'Operations Analysts', 'Pharmacists', 'Technical Solutions Engineers', 'Chief Operations Officers (COOs)']"
Course,"Speak English Professionally: In Person, Online & On the Phone",4.6,https://www.coursera.org/learn/speak-english-professionally,"['Stress', 'Communication', 'Presentation', 'Public Speaking']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Positive Psychology,4.7,https://www.coursera.org/learn/positive-psychology,"['Gratitude', 'Kindness', 'Meditation', 'Positive Psychology']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Machine Learning Foundations: A Case Study Approach,4.6,https://www.coursera.org/learn/ml-foundations,"['Python Programming', 'Machine Learning Concepts', 'Machine Learning', 'Deep Learning']","['Machine Learning Engineers', 'Data Scientists', 'Data Analysts', 'Technical Leads', 'Risk Managers']"
Course,Vital Signs: Understanding What the Body Is Telling Us,4.8,https://www.coursera.org/learn/vital-signs,"['Dolor Assessment', 'Metabolic Pathways', 'Vital Signs', 'Pain Management']","['Paramedics', 'Nurses', 'Pharmacists', 'Nutritionists', 'Medical Doctors']"
Course,Understanding Clinical Research: Behind the Statistics,4.8,https://www.coursera.org/learn/clinical-research,"['Clinical Research', 'Statistics', 'Statistical Analysis', 'Statistical Hypothesis Testing']","['Medical Doctors', 'Pharmacists', 'Dentists', 'Nurses', 'Scientists']"
Course,"Capstone: Retrieving, Processing, and Visualizing Data with Python",4.6,https://www.coursera.org/learn/python-data-visualization,"['Data Analysis', 'Python Programming', 'Database (DBMS)', 'Data Visualization (DataViz)']","['Traders', 'Geologists', 'Security Engineers', 'Risk Managers', 'Technical Leads', 'Traders', 'Geologists', 'Security Engineers', 'Risk Managers', 'Technical Leads']"
Course,Wind Energy,4.7,https://www.coursera.org/learn/wind-energy,"['Wind Energy', 'Materials', 'Wind Power', 'Wind Energy Engineering']","['Technical Solutions Engineers', 'Engineers', 'Machine Learning Engineers', 'Scientists', 'Translators']"
Course,Creative Writing: The Craft of Plot,4.7,https://www.coursera.org/learn/craft-of-plot,"['Short Story Writing', 'Fiction Writing', 'Creativity', 'Copy Editing']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Chinese for Beginners,4.7,https://www.coursera.org/learn/learn-chinese,"['Grammar', 'Communication', 'Chinese Language', 'Speech']","['Translators', 'Receptionists', 'Psychiatrists', 'Project Coordinators', 'Chemists']"
Course,Operations Analytics,4.7,https://www.coursera.org/learn/wharton-operations-analytics,"['Simulation', 'Mathematical Optimization', 'Solver', 'Decision Tree']","['Operations Analysts', 'Risk Managers', 'Business Analysts', 'Operations Managers', 'Data Analysts']"
Course,Version Control with Git,4.7,https://www.coursera.org/learn/version-control-with-git,"['Version Control', 'Github', 'Bitbucket', 'Command-Line Interface']","['Data Scientists', 'Software Engineers', 'System Administrators', 'Biostatisticians', 'Systems Analysts', 'Data Scientists', 'Software Engineers', 'System Administrators', 'Biostatisticians', 'Systems Analysts']"
Course,Entrepreneurship 1: Developing the Opportunity,4.8,https://www.coursera.org/learn/wharton-entrepreneurship-opportunity,"['Discovery-Driven Planning', 'Elevator Pitch', 'Planning', 'Entrepreneurship']","['Entrepreneurs', 'Systems Engineers', 'IT Managers', 'Auditors', 'Financial Advisors']"
Course,English for Career Development,4.8,https://www.coursera.org/learn/careerdevelopment,"['Communication', 'English Language', 'Career Development', 'Writing']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,The Power of Macroeconomics: Economic Principles in the Real World,4.6,https://www.coursera.org/learn/principles-of-macroeconomics,[],"['Economists', 'Traders', 'Chief Financial Officers (CFOs)', 'Auditors', 'Financial Analysts']"
Course,Introduction to Classical Music,4.9,https://www.coursera.org/learn/introclassicalmusic,"['Art History', 'Music', 'Chord', 'History']","['Musicians', 'Paralegals', 'Librarians', 'Translators', 'Chemists']"
Course,Introductory Human Physiology,4.7,https://www.coursera.org/learn/physiology,"['Metabolic Pathways', 'Biology', 'Organ Systems', 'Medicine']","['Paramedics', 'Nurses', 'Medical Doctors', 'Nutritionists', 'Pharmacists']"
Course,Big History: Connecting Knowledge,4.8,https://www.coursera.org/learn/big-history,[],"['Artists', 'Project Coordinators', 'Customer Care Reps', 'Economists', 'Chefs']"
Course,Personal & Family Financial Planning,4.6,https://www.coursera.org/learn/family-planning,"['Personal Finance', 'Insurance', 'Saving', 'Investment']","['Financial Advisors', 'Biologists', 'Dentists', 'Nurses', 'Community Managers', 'Financial Advisors', 'Biologists', 'Dentists', 'Nurses', 'Community Managers']"
Course,Econometrics: Methods and Applications,4.6,https://www.coursera.org/learn/erasmus-econometrics,"['Linear Regression', 'Time Series', 'Econometrics', 'Regression Analysis']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Supporting children with difficulties in reading and writing,4.8,https://www.coursera.org/learn/dyslexia-difficulties,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Seeing Through Photographs,4.7,https://www.coursera.org/learn/photography,"['Art History', 'Art', 'History', 'Photography']","['Photographers', 'Artists', 'Copywriters', 'Graphic Designers', 'Translators', 'Photographers', 'Artists', 'Copywriters', 'Graphic Designers', 'Translators']"
Course,"C++ For C Programmers, Part A",4.4,https://www.coursera.org/learn/c-plus-plus-a,"['Graph Theory', 'C++11', 'C++', 'Graph Algorithms']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Preparing to Manage Human Resources,4.8,https://www.coursera.org/learn/managing-human-resources,"['Human Resources (HR)', 'Resource Management', 'Hr Strategy']","['HR Specialists', 'Human Resources', 'Customer Care Reps', 'Receptionists', 'Pharmacists', 'HR Specialists', 'Human Resources', 'Customer Care Reps', 'Receptionists', 'Pharmacists']"
Course,What is Social?,4.6,https://www.coursera.org/learn/what-is-social,"['Social Marketing', 'Social Network', 'Social Media Marketing', 'Social Media']","['Copywriters', 'Marketing Specialists', 'Marketers', 'Community Managers', 'Public Relations Specialists']"
Course,Introduction to Corporate Finance,4.6,https://www.coursera.org/learn/wharton-finance,"['Discounted Cash Flow', 'Decision-Making', 'Corporate Finance', 'Cash Flow Analysis']","['Financial Advisors', 'Financial Analysts', 'Controllers', 'Risk Managers', 'Chief Financial Officers (CFOs)', 'Financial Advisors', 'Financial Analysts', 'Controllers', 'Risk Managers', 'Chief Financial Officers (CFOs)']"
Course,Understanding Research Methods,4.5,https://www.coursera.org/learn/research-methods,[],"['Psychiatrists', 'Dentists', 'Medical Doctors', 'Assistant Directors', 'Nutritionists']"
Course,The Power of Microeconomics: Economic Principles in the Real World,4.6,https://www.coursera.org/learn/principles-of-microeconomics,[],"['Economists', 'Chief Financial Officers (CFOs)', 'Financial Analysts', 'Retailers', 'Traders']"
Course,Positive Psychiatry and Mental Health,4.8,https://www.coursera.org/learn/positive-psychiatry,[],"['Psychiatrists', 'Psychologists', 'Social Workers', 'Therapists', 'Medical Doctors']"
Course,Financing and Investing in Infrastructure,4.8,https://www.coursera.org/learn/infrastructure-investing,"['Capital Budgeting', 'Risk Analysis', 'Project', 'Finance']","['Financial Advisors', 'Economists', 'Financial Analysts', 'Chief Financial Officers (CFOs)', 'Risk Managers']"
Course,Introduction to Software Product Management,4.6,https://www.coursera.org/learn/introduction-to-software-product-management,"['Agile Software Development', 'Software Product Management', 'Software Project Management']","['Product Managers', 'Business Analysts', 'Project Managers', 'Technical Writers', 'Customer Care Reps', 'Product Managers', 'Business Analysts', 'Project Managers', 'Technical Writers', 'Customer Care Reps']"
Course,Food & Beverage Management,4.8,https://www.coursera.org/learn/food-beverage-management,"['Promotion And Marketing Communications', 'Food Marketing', 'Marketing', 'Brand Management']","['Chefs', 'Nutritionists', 'Marketing Specialists', 'Entrepreneurs', 'Marketers']"
Course,Introduction to Search Engine Optimization,4.6,https://www.coursera.org/learn/search-engine-optimization,"['Search Algorithm', 'Search Engine Optimization (SEO)', 'Mathematical Optimization', 'Semantics']","['Marketing Specialists', 'Marketers', 'Copywriters', 'Translators', 'Marketing Managers', 'Marketing Specialists', 'Marketers', 'Copywriters', 'Translators', 'Marketing Managers']"
Course,People Analytics,4.5,https://www.coursera.org/learn/wharton-people-analytics,"['Talent Management', 'Analytics', 'Performance Management', 'Collaboration']","['HR Specialists', 'Human Resources', 'Operations Analysts', 'Risk Managers', 'Business Analysts']"
Course,What is Compliance?,4.9,https://www.coursera.org/learn/what-is-compliance,"['Risk Management', 'Brand Management', 'Strategic Planning', 'Compliance']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Behavioral Finance,4.4,https://www.coursera.org/learn/duke-behavioral-finance,"['Decision-Making', 'Behavioral Finance', 'Cognitive Bias', 'Behavioral Economics']","['Financial Advisors', 'Chief Financial Officers (CFOs)', 'Psychiatrists', 'Financial Analysts', 'Economists']"
Course,Introduction to Data Analysis Using Excel,4.7,https://www.coursera.org/learn/excel-data-analysis,"['Lookup Table', 'Data Analysis', 'Microsoft Excel', 'Pivot Table']","['Risk Managers', 'Auditors', 'Accountants', 'Data Analysts', 'Paramedics']"
Course,Data Visualization and Communication with Tableau,4.7,https://www.coursera.org/learn/analytics-tableau,"['Data Analysis', 'Tableau Software', 'Data Visualization (DataViz)', 'Visualization (Computer Graphics)']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,The Global Financial Crisis,4.8,https://www.coursera.org/learn/global-financial-crisis,"['Crisis', 'Global Financial Crisis', 'Financial Markets', 'Financial Crisis']","['Economists', 'Traders', 'Financial Advisors', 'Controllers', 'Financial Analysts', 'Economists', 'Traders', 'Financial Advisors', 'Controllers', 'Financial Analysts']"
Course,Understanding International Relations Theory,4.7,https://www.coursera.org/learn/international-relations-theory,[],"['Translators', 'Paralegals', 'Assistant Directors', 'Journalists', 'Public Relations Specialists']"
Course,Strategic Management,4.7,https://www.coursera.org/learn/strategic-management,"['Strategic Management', 'Strategic Thinking', 'Strategic Planning', 'Business Strategy']","['Risk Managers', 'Chief Financial Officers (CFOs)', 'Business Developers', 'Executive Assistants', 'Managing Directors']"
Course,Model Thinking,4.8,https://www.coursera.org/learn/model-thinking,"['Modeling', 'Economics', 'Decision-Making', 'Strategic Thinking']","['Economists', 'Product Managers', 'Associate Directors', 'Chief Financial Officers (CFOs)', 'Financial Analysts']"
Course,Build a Modern Computer from First Principles: Nand to Tetris Part II (project-centered course),5,https://www.coursera.org/learn/nand2tetris2,"['Computer Architecture', 'Compiler Construction', 'Compiler', 'Operating System']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,EDIVET: Do you have what it takes to be a veterinarian?,4.7,https://www.coursera.org/learn/becoming-a-veterinarian,"['Animal', 'Vital Signs', 'Veterinary', 'Medicine']","['Receptionists', 'Biologists', 'Retailers', 'Customer Care Reps', 'Nurses']"
Course,Cryptocurrency and Blockchain: An Introduction to Digital Currencies,4.6,https://www.coursera.org/learn/wharton-cryptocurrency-blockchain-introduction-digital-currency,[],"['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Introduction to Big Data,4.6,https://www.coursera.org/learn/big-data-introduction,"['Big Data', 'Apache Hadoop', 'Mapreduce', 'Cloudera']","['Data Engineers', 'Data Scientists', 'Systems Engineers', 'Data Analysts', 'Machine Learning Engineers']"
Course,"Cameras, Exposure, and Photography",4.7,https://www.coursera.org/learn/exposure-photography,"['Confidence', 'History', 'Creativity', 'Photography']","['Photographers', 'Dentists', 'Communication Technicians', 'Translators', 'Geologists']"
Course,European Business Law: Understanding the Fundamentals,4.8,https://www.coursera.org/learn/european-law-fundamentals,"['Foreign Policy', 'Law', 'Legal Research', 'Business Law']","['Lawyers', 'Paralegals', 'Translators', 'Economists', 'HR Specialists', 'Lawyers', 'Paralegals', 'Translators', 'Economists', 'HR Specialists']"
Course,More Introduction to Financial Accounting,4.9,https://www.coursera.org/learn/wharton-financial-accounting,"['Financial Accounting', 'Financial Statement', 'Accounting', 'Generally Accepted Accounting Principles', 'Accounting Terminology']","['Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers', 'Customer Care Reps', 'Accountants', 'Operations Analysts', 'Auditors', 'Risk Managers']"
Course,Foundations of Everyday Leadership,4.8,https://www.coursera.org/learn/everyday-leadership-foundation,"['Group Decision-Making', 'Managing motivation', 'Individual decision-making', 'Communication In Small Groups', 'Leadership']","['IT Managers', 'Risk Managers', 'Chief Financial Officers (CFOs)', 'Controllers', 'Product Managers']"
Course,Corporate Sustainability. Understanding and Seizing the Strategic Opportunity,4.6,https://www.coursera.org/learn/corp-sustainability,[],"['Business Developers', 'Public Relations Specialists', 'Program Managers', 'Marketing Specialists', 'Consultants']"
Course,Introduction to Electronics,4.7,https://www.coursera.org/learn/electronics,[],"['Technical Writers', 'Engineers', 'Machine Learning Engineers', 'Security Engineers', 'Technical Solutions Engineers', 'Technical Writers', 'Engineers', 'Machine Learning Engineers', 'Security Engineers', 'Technical Solutions Engineers']"
Course,Software Processes and Agile Practices,4.7,https://www.coursera.org/learn/software-processes-and-agile-practices,"['Lean Software Development', 'Agile Software Development', 'Software Development Process', 'Scrum (Software Development)']","['Product Managers', 'IT Managers', 'Business Analysts', 'Project Managers', 'Process Analysts']"
Course,Corporate Finance Essentials,4.8,https://www.coursera.org/learn/corporate-finance-essentials,"['Corporate Finance', 'Financial Risk', 'Evaluation', 'Investment']","['Controllers', 'Chief Financial Officers (CFOs)', 'Financial Analysts', 'Financial Advisors', 'Account Managers']"
